LSOA code,Index of Multiple Deprivation (IMD) Rank (where 1 is most deprived)
E01015889,30045
E01015890,30481
E01015891,10333
E01015892,28552
E01015893,28457
E01015894,28678
E01015895,883
E01015896,5019
E01015897,4160
E01015898,5156
E01015899,7007
E01015900,8357
E01015901,13250
E01015902,8978
E01015903,11934
E01015904,14923
E01015905,14508
E01015906,10465
E01015907,9747
E01015908,32680
E01015909,30604
E01015910,32713
E01015911,31938
E01015912,31555
E01015913,28077
E01015914,32015
E01015915,24412
E01015916,2171
E01015917,3667
E01015918,13682
E01015919,18789
E01015920,24954
E01015921,6684
E01015922,7644
E01015923,9773
E01015924,9021
E01015925,18233
E01015926,12977
E01015927,9921
E01015928,13704
E01015929,5855
E01015930,12172
E01015931,3747
E01015932,2955
E01015933,12111
E01015934,6882
E01015935,8007
E01015936,10204
E01015937,18242
E01015938,5389
E01015939,27114
E01015941,28635
E01015942,16201
E01015943,20575
E01015944,26155
E01015945,18806
E01015946,22631
E01015947,11189
E01015948,12939
E01015949,16070
E01015950,17120
E01015951,13374
E01015952,13570
E01015953,16113
E01015954,6589
E01015955,21629
E01015956,10430
E01015957,11931
E01015958,10852
E01015959,12463
E01015960,24939
E01015961,20436
E01015962,11831
E01015963,6452
E01015964,20425
E01015965,25321
E01015966,21381
E01015967,22370
E01015968,20982
E01015969,22396
E01015970,27884
E01015971,9215
E01015972,13691
E01015973,10489
E01015974,21999
E01015975,13049
E01015976,6031
E01015977,22346
E01015978,21261
E01015979,20249
E01015980,27549
E01015982,27368
E01015983,21339
E01015984,23722
E01015985,17257
E01015986,8512
E01015987,7637
E01015988,8478
E01015989,15776
E01015990,12827
E01015991,25660
E01015992,15425
E01015993,12661
E01015994,13241
E01015995,26717
E01015996,11818
E01015997,27023
E01015998,25445
E01015999,27734
E01016000,21033
E01016001,24166
E01016002,28541
E01016003,12712
E01016004,4040
E01016005,9716
E01016006,2323
E01016007,1662
E01016008,12821
E01016009,4976
E01016010,1553
E01016011,9499
E01016012,10896
E01016013,14472
E01016014,9790
E01016015,14812
E01016016,6597
E01016017,1727
E01016018,6171
E01016019,2879
E01016020,5363
E01016021,7653
E01016022,6611
E01016023,1534
E01016024,3738
E01016025,5249
E01016026,28647
E01016027,25653
E01016028,21720
E01016029,14750
E01016030,7547
E01016031,1818
E01016032,844
E01016033,611
E01016034,14039
E01016035,3628
E01016036,8972
E01016037,6943
E01016038,6937
E01016039,5961
E01016040,5355
E01016041,3945
E01016042,7062
E01016043,8002
E01016044,7845
E01016045,8722
E01016046,6141
E01016047,8424
E01016048,12361
E01016049,2274
E01016050,31281
E01016051,31761
E01016052,27516
E01016053,27403
E01016054,31906
E01016055,12327
E01016056,17881
E01016057,18057
E01016058,17099
E01016059,5659
E01016060,25955
E01016061,3365
E01016062,2701
E01016063,1279
E01016064,4508
E01016065,14919
E01016066,6094
E01016067,9592
E01016068,4050
E01016069,1428
E01016070,9339
E01016071,7466
E01016072,9845
E01016073,27775
E01016074,10555
E01016075,13463
E01016076,20024
E01016077,9925
E01016078,19246
E01016079,22250
E01016080,17932
E01016081,28669
E01016082,23785
E01016083,1962
E01016084,9223
E01016085,31184
E01016086,27594
E01016087,21299
E01016088,13472
E01016089,21977
E01016090,28127
E01016091,28309
E01016092,29141
E01016093,22137
E01016094,22932
E01016095,23607
E01016096,24428
E01016097,11185
E01016098,7830
E01016099,23201
E01016100,11392
E01016101,24588
E01016102,5424
E01016103,21638
E01016104,27329
E01016105,25825
E01016106,24543
E01016107,26390
E01016110,6424
E01016111,144
E01016112,27951
E01016113,17208
E01016114,7250
E01016115,11876
E01016116,12186
E01016117,3949
E01016118,12866
E01016119,22699
E01016120,9978
E01016121,23145
E01016122,24101
E01016123,20417
E01016124,17707
E01016125,15951
E01016126,24199
E01016127,13488
E01016128,7516
E01016129,8656
E01016130,14067
E01016131,20691
E01016132,26066
E01016133,28478
E01016134,17573
E01016135,13275
E01016136,6239
E01016137,10414
E01016138,25775
E01016139,22186
E01016140,5286
E01016141,10321
E01016142,18645
E01016143,11773
E01016144,24088
E01016145,28181
E01016146,8683
E01016147,26796
E01016148,23950
E01016149,14710
E01016150,5850
E01016151,12554
E01016152,5685
E01016153,3041
E01016154,7322
E01016155,8148
E01016156,15628
E01016157,11873
E01016158,16146
E01016159,3301
E01016160,4359
E01016161,2446
E01016162,21894
E01016163,11263
E01016164,7507
E01016165,16312
E01016166,18046
E01016167,17657
E01016168,10048
E01016169,24560
E01016170,20578
E01016171,6723
E01016172,28522
E01016173,7511
E01016174,12726
E01016175,24334
E01016176,28149
E01016177,11766
E01016178,15445
E01016179,19890
E01016180,24971
E01016181,28504
E01016182,32772
E01016183,32219
E01016184,29943
E01016185,30864
E01016186,25942
E01016187,32841
E01016188,30914
E01016190,25354
E01016191,20105
E01016192,25776
E01016193,27988
E01016194,32553
E01016195,23895
E01016196,30212
E01016197,21915
E01016198,30748
E01016199,31407
E01016200,30731
E01016201,30201
E01016202,28063
E01016203,14703
E01016204,19263
E01016205,20538
E01016206,32662
E01016207,13039
E01016208,30377
E01016209,20697
E01016210,13190
E01016212,16611
E01016213,22517
E01016214,30244
E01016215,14470
E01016216,21130
E01016217,20573
E01016218,16973
E01016219,28234
E01016220,22535
E01016221,24034
E01016222,30956
E01016223,18150
E01016224,18474
E01016225,22515
E01016226,15632
E01016227,31090
E01016228,32016
E01016229,32003
E01016230,30182
E01016231,19098
E01016232,24080
E01016233,14160
E01016234,27030
E01016235,31203
E01016236,21897
E01016237,29574
E01016238,26834
E01016239,20791
E01016240,16114
E01016241,15216
E01016242,13246
E01016243,30185
E01016245,31828
E01016246,32446
E01016247,28428
E01016248,20611
E01016249,8551
E01016250,23256
E01016252,25986
E01016253,30077
E01016254,15838
E01016255,24384
E01016256,28895
E01016257,29750
E01016258,28417
E01016259,30997
E01016260,30074
E01016261,32294
E01016262,32438
E01016263,29466
E01016264,22357
E01016265,26086
E01016266,27600
E01016267,32815
E01016268,18541
E01016269,26474
E01016270,32048
E01016271,12459
E01016272,26863
E01016273,10963
E01016274,23174
E01016275,22401
E01016276,28723
E01016277,22968
E01016278,28859
E01016279,16468
E01016280,17000
E01016281,26732
E01016282,31152
E01016283,28785
E01016284,30740
E01016285,20023
E01016286,27382
E01016287,16538
E01016288,20853
E01016289,31585
E01016290,29908
E01016291,32292
E01016292,28078
E01016293,22265
E01016294,31306
E01016295,5633
E01016296,25727
E01016297,16667
E01016298,25606
E01016299,29397
E01016300,25730
E01016301,19275
E01016302,23949
E01016303,26212
E01016304,17592
E01016305,20736
E01016306,16609
E01016307,20210
E01016308,28812
E01016309,20585
E01016310,20592
E01016311,29722
E01016312,20440
E01016313,29248
E01016314,28865
E01016315,29824
E01016316,31242
E01016317,21104
E01016318,32134
E01016319,25121
E01016320,25472
E01016321,20340
E01016322,32748
E01016323,27310
E01016324,26905
E01016325,17723
E01016326,23323
E01016327,22882
E01016328,21824
E01016329,31355
E01016330,28132
E01016331,22014
E01016332,20313
E01016333,31094
E01016334,24805
E01016335,32622
E01016336,8848
E01016337,24140
E01016338,32525
E01016339,25061
E01016340,20448
E01016341,24848
E01016342,28406
E01016343,32129
E01016344,22995
E01016345,29551
E01016346,14559
E01016347,17784
E01016348,20162
E01016349,32367
E01016350,31633
E01016353,7409
E01016355,20880
E01016356,10648
E01016357,15956
E01016358,9171
E01016359,14999
E01016360,10828
E01016361,13081
E01016362,19431
E01016363,6836
E01016364,30643
E01016365,23087
E01016366,20917
E01016367,12480
E01016368,2350
E01016369,12646
E01016370,25253
E01016371,15687
E01016372,2758
E01016373,6847
E01016374,17017
E01016375,8645
E01016376,14126
E01016377,9843
E01016378,14240
E01016379,18308
E01016380,26275
E01016381,8015
E01016382,6915
E01016383,20666
E01016384,30959
E01016385,17369
E01016386,31565
E01016387,32145
E01016388,18815
E01016389,7628
E01016390,13391
E01016391,9785
E01016392,15379
E01016393,16764
E01016394,2755
E01016395,12224
E01016396,6392
E01016397,4108
E01016398,16196
E01016399,20648
E01016400,11158
E01016401,22278
E01016402,21560
E01016403,28664
E01016404,14120
E01016405,16183
E01016406,15709
E01016407,29364
E01016408,22809
E01016409,22443
E01016410,31353
E01016411,30671
E01016412,28008
E01016413,28073
E01016414,27039
E01016415,4594
E01016416,18594
E01016417,21649
E01016418,25623
E01016419,13585
E01016420,3271
E01016421,10460
E01016422,6860
E01016423,8578
E01016424,30231
E01016425,31366
E01016426,31863
E01016427,32106
E01016428,28727
E01016429,32011
E01016430,32357
E01016431,25759
E01016432,26173
E01016433,17614
E01016434,16279
E01016435,9950
E01016436,11467
E01016437,11905
E01016438,5111
E01016439,12067
E01016440,7308
E01016441,2251
E01016442,9356
E01016443,3880
E01016444,8875
E01016445,6753
E01016446,10322
E01016447,12559
E01016448,11985
E01016449,7632
E01016450,4742
E01016451,4526
E01016452,9372
E01016453,10518
E01016454,7119
E01016455,10034
E01016456,7652
E01016457,14867
E01016458,3863
E01016459,11790
E01016460,14902
E01016461,11890
E01016462,9910
E01016463,5582
E01016464,5601
E01016465,9662
E01016467,16692
E01016468,21684
E01016469,17239
E01016470,21855
E01016471,17607
E01016472,18009
E01016473,20869
E01016474,10619
E01016475,9945
E01016476,13947
E01016477,18909
E01016478,17902
E01016479,12953
E01016480,3999
E01016481,11251
E01016482,16573
E01016483,13155
E01016484,9889
E01016485,12276
E01016486,8111
E01016487,15015
E01016488,16026
E01016490,6815
E01016491,22127
E01016492,15659
E01016493,21284
E01016494,15910
E01016495,20041
E01016496,13830
E01016497,22950
E01016498,10053
E01016499,7185
E01016500,15947
E01016501,8146
E01016502,16921
E01016503,11298
E01016504,17198
E01016505,9422
E01016506,18956
E01016507,17757
E01016508,23665
E01016509,19756
E01016510,23242
E01016511,8419
E01016512,10693
E01016513,23218
E01016514,11914
E01016515,23960
E01016516,11279
E01016517,10109
E01016518,12476
E01016519,12569
E01016520,6024
E01016521,11955
E01016522,31218
E01016523,30293
E01016524,31545
E01016525,31951
E01016526,32681
E01016527,30043
E01016528,30052
E01016529,13076
E01016530,18957
E01016531,26927
E01016532,32473
E01016533,32781
E01016534,32743
E01016535,31669
E01016536,19696
E01016537,23537
E01016538,31250
E01016539,30308
E01016540,29233
E01016541,30102
E01016542,29259
E01016543,28245
E01016544,27933
E01016545,24265
E01016546,32521
E01016547,26601
E01016548,32082
E01016549,26269
E01016550,29651
E01016551,31950
E01016552,30774
E01016553,30134
E01016554,15944
E01016555,9848
E01016556,17840
E01016557,26248
E01016558,23909
E01016559,32560
E01016560,14265
E01016561,32355
E01016562,32273
E01016563,32167
E01016564,17148
E01016565,31148
E01016566,15610
E01016567,25287
E01016568,23372
E01016569,21559
E01016570,30930
E01016571,31650
E01016572,29420
E01016573,13726
E01016574,20415
E01016575,30142
E01016576,25416
E01016577,13333
E01016578,21989
E01016579,22135
E01016580,14573
E01016581,22336
E01016582,25690
E01016583,31891
E01016584,23635
E01016585,30277
E01016586,30008
E01016587,31786
E01016588,20217
E01016589,32490
E01016591,32469
E01016592,29129
E01016593,12263
E01016594,16346
E01016595,27484
E01016596,30932
E01016597,30771
E01016598,32634
E01016599,14260
E01016600,28749
E01016601,29991
E01016602,32728
E01016603,32695
E01016604,32131
E01016605,30388
E01016606,32740
E01016607,32386
E01016608,30695
E01016609,24547
E01016610,26760
E01016611,28392
E01016612,31750
E01016613,20027
E01016614,25701
E01016615,15497
E01016616,25639
E01016617,31844
E01016618,30533
E01016619,31055
E01016620,29031
E01016621,29656
E01016622,32642
E01016623,32033
E01016624,32614
E01016625,32478
E01016626,26481
E01016627,32676
E01016628,32693
E01016629,32788
E01016630,32539
E01016631,29126
E01016632,31057
E01016633,32326
E01016634,28771
E01016635,32623
E01016636,32341
E01016637,31729
E01016638,32208
E01016639,30162
E01016640,32780
E01016641,27828
E01016642,12716
E01016643,32479
E01016644,32401
E01016645,30083
E01016646,30028
E01016647,26727
E01016648,30044
E01016649,31414
E01016651,30717
E01016652,31530
E01016653,30531
E01016654,32673
E01016655,32800
E01016656,24626
E01016657,32118
E01016658,32542
E01016659,31308
E01016660,31485
E01016661,32009
E01016662,11717
E01016663,30913
E01016664,32836
E01016665,32578
E01016666,32459
E01016668,30419
E01016669,31097
E01016670,32429
E01016671,30754
E01016672,32213
E01016673,11267
E01016674,28281
E01016675,23404
E01016676,32839
E01016677,27918
E01016678,28102
E01016679,24070
E01016680,20766
E01016682,27333
E01016683,27939
E01016684,32305
E01016685,30105
E01016686,24002
E01016687,30960
E01016688,26860
E01016689,31881
E01016690,24906
E01016691,28661
E01016692,30854
E01016693,32224
E01016694,32589
E01016695,32838
E01016696,28620
E01016699,30026
E01016700,32540
E01016701,32079
E01016702,30132
E01016703,25250
E01016704,19584
E01016705,11194
E01016706,32668
E01016707,32424
E01016708,32023
E01016709,32820
E01016710,10999
E01016711,23834
E01016713,24404
E01016714,8568
E01016715,11221
E01016716,11200
E01016717,12200
E01016718,5811
E01016719,17340
E01016720,7692
E01016721,13359
E01016722,23412
E01016723,24793
E01016724,12503
E01016725,9735
E01016726,6764
E01016727,11608
E01016728,19810
E01016729,9077
E01016731,15667
E01016732,18234
E01016733,11181
E01016734,18385
E01016735,23839
E01016736,29607
E01016737,18666
E01016738,8416
E01016739,22399
E01016740,20228
E01016741,7093
E01016742,628
E01016743,5326
E01016744,3158
E01016745,17465
E01016746,7945
E01016748,24481
E01016750,29299
E01016751,24758
E01016752,21919
E01016753,18821
E01016754,19472
E01016755,23217
E01016756,14012
E01016757,21981
E01016758,26273
E01016759,23367
E01016760,25494
E01016761,31139
E01016762,12759
E01016763,21320
E01016764,21885
E01016765,11084
E01016766,15498
E01016767,30992
E01016768,15798
E01016769,25833
E01016770,21879
E01016771,15264
E01016772,12019
E01016773,25478
E01016774,27970
E01016775,22663
E01016776,30338
E01016777,20662
E01016778,22674
E01016780,26266
E01016781,30555
E01016783,23978
E01016784,10036
E01016786,25500
E01016787,14232
E01016788,27067
E01016789,21870
E01016790,27150
E01016791,27829
E01016792,29896
E01016793,27782
E01016794,27959
E01016795,25340
E01016796,31175
E01016797,25936
E01016798,32338
E01016799,24537
E01016800,27270
E01016801,25710
E01016802,18891
E01016803,14553
E01016804,9002
E01016805,25099
E01016806,4958
E01016807,15840
E01016808,26936
E01016809,14128
E01016810,3304
E01016811,2496
E01016812,16807
E01016813,17774
E01016814,20923
E01016815,24159
E01016816,30340
E01016817,17886
E01016818,23466
E01016819,6450
E01016820,20531
E01016821,20327
E01016822,13060
E01016823,21903
E01016824,18979
E01016825,20353
E01016826,32320
E01016827,19323
E01016828,26935
E01016829,11806
E01016830,24453
E01016831,19878
E01016832,15606
E01016833,28431
E01016834,8425
E01016835,6027
E01016836,21192
E01016837,16577
E01016838,16497
E01016839,3877
E01016840,23265
E01016841,15522
E01016842,1211
E01016843,1703
E01016844,651
E01016845,1595
E01016846,10822
E01016847,2941
E01016848,4022
E01016849,18786
E01016850,19414
E01016851,21843
E01016852,10910
E01016853,20308
E01016854,9299
E01016855,14301
E01016856,16983
E01016857,14587
E01016858,13939
E01016859,21435
